scaffold	fragaria_gene	desc_1	desc_2	frac_ident	length	rank	start	end	strand
scf0512956	gene01904	AT3G04530.1_Symbols:_PPCK2,_PEPCK2,	 _ATPPCK2_phosphoenolpyruvate_carboxylase_kinase_2_chr3:1 221546-1222655_FORWARD_LENGTH=1036	0.307692307692308	78	1	205	438	1	
scf0512956	gene01904	AT3G12690.1_Symbols:_AGC1.5_AGC_kinase_1.5_chr3:4030447-	 4033332_REVERSE_LENGTH=2193	0.34	100	1	1007	1306	1	
scf0512956	gene01904	AT4G26610.1_Symbols:_D6PKL1,	 _AGC1-2_D6_protein_kinase_like_1_chr4:13424549- 13427319_FORWARD_LENGTH=2003	0.34	100	1	862	1161	1	
scf0512956	gene01904	AT4G24400.1_Symbols:_CIPK8,_SnRK3.13,_PKS11,	 _ATCIPK8_CBL-interacting_protein_kinase_8_chr4:12617256- 12620684_FORWARD_LENGTH=1664	0.355932203389831	59	1	412	588	1	
scf0512956	gene01904	AT4G14480.1_Symbols:__Protein_kinase_superfamily_protein_chr4:83300	 81-8331544_REVERSE_LENGTH=1464	0.377358490566038	53	13	773	931	1	
scf0512956	gene01904	AT3G45780.1_Symbols:_PHOT1,_NPH1,_JK224,	 _RPT1_phototropin_1_chr3:16816866- 16824210_FORWARD_LENGTH=3304	0.305555555555556	108	1	2170	2493	1	
scf0512956	gene01904	AT1G73660.1_Symbols:__protein_tyrosine_kinase_family_protein_chr1:276	 91893-27697211_REVERSE_LENGTH=3940	0.3125	64	2	2804	2995	1	
scf0512956	gene01904	AT1G74330.2_Symbols:__Protein_kinase_superfamily_protein_chr1:27943	 462-27947109_REVERSE_LENGTH=2146	0.326923076923077	104	1	649	960	1	
scf0512956	gene01904	AT3G45242.1_Symbols:_CPuORF61_conserved_peptide_upstream_open_reading	 _frame_61_chr3:16570478-16573762_REVERSE_LENGTH=1945	0.353846153846154	65	1	1080	1274	1	
scf0512956	gene01904	AT1G08720.1_Symbols:_EDR1,	 _ATEDR1_Protein_kinase_superfamily_protein_chr1:2774030- 2779297_FORWARD_LENGTH=3081	0.3125	64	2	2133	2324	1	
scf0512956	gene01904	AT3G07980.1_Symbols:_MAPKKK6,	 _MAP3KE2_mitogen- activated_protein_kinase_kinase_kinase_6_chr3:2543616- 2551225_REVERSE_LENGTH=4514	0.336283185840708	113	1	311	649	1	
scf0512956	gene01904	AT3G27580.1_Symbols:_ATPK7,	 _D6PKL3_Protein_kinase_superfamily_protein_chr3:10217417- 10219976_REVERSE_LENGTH=2483	0.34	100	1	1180	1479	1	
scf0512956	gene01904	AT5G10270.1_Symbols:_CDKC;1_cyclin-	 dependent_kinase_C;1_chr5:3221607- 3224765_REVERSE_LENGTH=1717	0.411764705882353	51	1	497	649	1	
scf0512956	gene01904	AT5G01890.1_Symbols:__Leucine-rich_receptor-	 like_protein_kinase_family_protein_chr5:341543- 345127_REVERSE_LENGTH=3499	0.264367816091954	87	4	2910	3170	-1	
scf0512956	gene01904	AT1G53165.1_Symbols:_ATMAP4K_ALPHA1_Protein_kinase_superfamily_prot	 ein_chr1:19813804-19819564_FORWARD_LENGTH=2595	0.446153846153846	65	7	725	919	-1	
scf0512956	gene01904	AT1G16440.1_Symbols:_RSH3_root_hair_specific_3_chr1:5615815-	 5617672_FORWARD_LENGTH=1566	0.32	100	1	513	812	1	
scf0512956	gene01904	AT3G52890.2_Symbols:_KIPK_KCBP-	 interacting_protein_kinase_chr3:19607957- 19612186_FORWARD_LENGTH=3238	0.33	100	1	2035	2334	1	
scf0512956	gene01904	AT5G50860.1_Symbols:__Protein_kinase_superfamily_protein_chr5:20693	 463-20697039_REVERSE_LENGTH=2114	0.372549019607843	51	1	684	836	1	
scf0512956	gene01904	AT1G23700.1_Symbols:__Protein_kinase_superfamily_protein_chr1:83794	 54-8381965_REVERSE_LENGTH=1422	0.391752577319588	97	11	197	487	1	
scf0512956	gene01904	AT4G12020.3_Symbols:_WRKY19,_ATWRKY19,_MAPKKK11,	 _MEKK4_protein_kinase_family_protein_chr4:7201656- 7209648_FORWARD_LENGTH=5819	0.367647058823529	68	1	5134	5337	1	
scf0512956	gene01904	AT5G44290.2_Symbols:__Protein_kinase_superfamily_protein_chr5:1784042	 4-17843751_REVERSE_LENGTH=2697	0.392156862745098	51	1	1133	1285	1	
scf0512956	gene01904	AT1G01140.1_Symbols:_CIPK9,_SnRK3.12,	 _PKS6_CBL-interacting_protein_kinase_9_chr1:64166- 67625_REVERSE_LENGTH=1689	0.389830508474576	59	1	432	608	1	
scf0512956	gene01904	AT2G25880.1_Symbols:_AtAUR2,	 _AUR2_ataurora2_chr2:11034652- 11036910_REVERSE_LENGTH=1185	0.375	56	1	441	608	1	
scf0512956	gene01904	AT1G03740.1_Symbols:__Protein_kinase_superfamily_protein_chr1:933512-	 937043_FORWARD_LENGTH=3017	0.372549019607843	51	1	1468	1620	1	
scf0512956	gene01904	AT1G09000.1_Symbols:_ANP1,_MAPKKK1,	 _NP1_NPK1-related_protein_kinase_1_chr1:2891037- 2895182_FORWARD_LENGTH=2270	0.450980392156863	51	1	579	731	1	
scf0512956	gene01904	AT3G01090.2_Symbols:_AKIN10,	 _KIN10_SNF1_kinase_homolog_10_chr3:31181- 34487_REVERSE_LENGTH=2208	0.363636363636364	55	1	756	920	1	
scf0512956	gene01904	AT4G10010.1_Symbols:__Protein_kinase_superfamily_protein_chr4:62635	 97-6266245_REVERSE_LENGTH=2132	0.372549019607843	51	1	655	807	1	
scf0512956	gene01904	AT5G44290.4_Symbols:__Protein_kinase_superfamily_protein_chr5:1784045	 6-17843710_REVERSE_LENGTH=2480	0.392156862745098	51	1	948	1100	1	
scf0512956	gene01904	AT1G79250.1_Symbols:_AGC1.7_AGC_kinase_1.7_chr1:29810134-	 29812218_REVERSE_LENGTH=1902	0.32	100	1	612	911	1	
scf0512956	gene01904	AT1G51660.1_Symbols:_ATMKK4,_MKK4,	 _ATMEK4_mitogen- activated_protein_kinase_kinase_4_chr1:19154323- 19155947_FORWARD_LENGTH=1625	0.355932203389831	59	1	754	930	1	
scf0512956	gene01904	AT4G22940.1_Symbols:__Protein_kinase_superfamily_protein_chr4:12021	 763-12023467_REVERSE_LENGTH=1377	0.333333333333333	51	1	598	750	1	
scf0512956	gene01904	AT1G50240.2_Symbols:_FU_Protein_kinase_family_protein_with_ARM_repe	 at_domain_chr1:18607047-18614162_FORWARD_LENGTH=4053	0.461538461538462	52	1	317	472	1	
scf0512956	gene01904	AT3G01090.1_Symbols:_AKIN10,_SNRK1.1,	 _KIN10_SNF1_kinase_homolog_10_chr3:31181- 34597_REVERSE_LENGTH=1993	0.363636363636364	55	1	541	705	1	
scf0512956	gene01904	AT3G50310.1_Symbols:_MAPKKK20_mitogen-	 activated_protein_kinase_kinase_kinase_20_chr3:18648151- 18649521_REVERSE_LENGTH=1371	0.328767123287671	73	1	438	656	1	
scf0512956	gene01904	AT1G53570.3_Symbols:_MAP3KA,	 _MAPKKK3_mitogen- activated_protein_kinase_kinase_kinase_3_chr1:19987191- 19991135_FORWARD_LENGTH=2290	0.470588235294118	51	1	1131	1283	1	
scf0512956	gene01904	AT5G40030.1_Symbols:__Protein_kinase_superfamily_protein_chr5:16026	 227-16028283_FORWARD_LENGTH=1500	0.317307692307692	104	1	484	795	1	
scf0512956	gene01904	AT2G23030.1_Symbols:_SNRK2-9,	 _SNRK2.9_SNF1-related_protein_kinase_2.9_chr2:9803492- 9806700_REVERSE_LENGTH=1378	0.309090909090909	55	1	575	739	1	
scf0512956	gene01904	AT3G21220.1_Symbols:_ATMKK5,_ATMAP2K_ALPHA,_MAP2K_A,_MKK5,_ATMEK5,	 _MEK5_MAP_kinase_kinase_5_chr3:7445757- 7447351_FORWARD_LENGTH=1595	0.355932203389831	59	1	635	811	1	
scf0512956	gene01904	AT5G44290.3_Symbols:__Protein_kinase_superfamily_protein_chr5:1784042	 4-17843597_REVERSE_LENGTH=2561	0.392156862745098	51	1	997	1149	1	
scf0512956	gene01904	AT4G24400.2_Symbols:_CIPK8,	 _PKS11_CBL-interacting_protein_kinase_8_chr4:12617256- 12620684_FORWARD_LENGTH=1615	0.355932203389831	59	1	412	588	1	
scf0512956	gene01904	AT3G52890.1_Symbols:_KIPK_KCBP-	 interacting_protein_kinase_chr3:19608431- 19612186_FORWARD_LENGTH=3678	0.33	100	1	2475	2774	1	
scf0512956	gene01904	AT1G79640.2_Symbols:__Protein_kinase_superfamily_protein_chr1:2996671	 1-29971600_REVERSE_LENGTH=2577	0.427083333333333	96	11	885	1172	-1	
scf0512956	gene01904	AT3G12690.2_Symbols:_AGC1.5_AGC_kinase_1.5_chr3:4030455-	 4032825_REVERSE_LENGTH=2213	0.34	100	1	1035	1334	1	
scf0512956	gene01904	AT1G71528.1_Symbols:__other_RNA_chr1:26939562-	 26942952_REVERSE_LENGTH=3255	0.326923076923077	52	1	2101	2256	-1	
scf0512956	gene01904	AT1G57700.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2137068	 3-21374080_FORWARD_LENGTH=2667	0.431372549019608	51	1	1092	1244	1	
scf0512956	gene01904	AT2G41930.1_Symbols:__Protein_kinase_superfamily_protein_chr2:17501	 629-17502684_FORWARD_LENGTH=1056	0.301204819277108	83	1	469	717	1	
scf0512956	gene01904	AT5G39420.1_Symbols:_cdc2cAt_CDC2C_chr5:15772080-	 15775171_FORWARD_LENGTH=2329	0.450980392156863	51	1	753	905	1	
scf0512956	gene01904	AT1G03740.2_Symbols:__Protein_kinase_superfamily_protein_chr1:933512-	 937043_FORWARD_LENGTH=3099	0.372549019607843	51	1	1468	1620	1	
scf0512956	gene01904	AT5G14720.1_Symbols:__Protein_kinase_superfamily_protein_chr5:4747860	 -4753592_REVERSE_LENGTH=2843	0.402877697841727	139	15	882	1298	-1	
scf0512956	gene01904	AT1G30270.1_Symbols:_CIPK23,_SnRK3.23,_ATCIPK23,	 _LKS1_CBL-interacting_protein_kinase_23_chr1:10654857- 10658897_FORWARD_LENGTH=2235	0.389830508474576	59	1	768	944	1	
scf0512956	gene01904	AT1G79250.2_Symbols:_AGC1.7_AGC_kinase_1.7_chr1:29810134-	 29812526_REVERSE_LENGTH=1961	0.32	100	1	671	970	1	
scf0512956	gene01904	AT3G25250.1_Symbols:_AGC2-1,_AGC2,_OXI1,	 _AtOXI1_AGC_(cAMP-dependent, _cGMP- dependent_and_protein_kinase_C)_kinase_family_protein_ch r3:9195503-9197124_FORWARD_LENGTH=1504	0.366666666666667	60	1	397	576	1	
scf0512956	gene01904	AT5G67080.1_Symbols:_MAPKKK19_mitogen-	 activated_protein_kinase_kinase_kinase_19_chr5:26772726- 26773760_FORWARD_LENGTH=1035	0.338028169014085	71	1	253	465	1	
scf0512956	gene01904	AT4G32830.1_Symbols:_AtAUR1,	 _AUR1_ataurora1_chr4:15842453- 15844536_FORWARD_LENGTH=1171	0.375	56	1	480	647	1	
scf0512956	gene01904	AT1G54610.3_Symbols:__Protein_kinase_superfamily_protein_chr1:20393	 792-20397186_REVERSE_LENGTH=2081	0.352941176470588	51	1	832	984	1	
scf0512956	gene01904	AT1G79640.1_Symbols:__Protein_kinase_superfamily_protein_chr1:2996691	 3-29971599_REVERSE_LENGTH=2276	0.427083333333333	96	11	682	969	-1	
scf0512956	gene01904	AT2G26980.3_Symbols:_CIPK3_CBL-	 interacting_protein_kinase_3_chr2:11514703- 11518734_REVERSE_LENGTH=2080	0.372881355932203	59	1	527	703	1	
scf0512956	gene01904	AT1G09600.1_Symbols:__Protein_kinase_superfamily_protein_chr1:31086	 17-3111318_FORWARD_LENGTH=2145	0.431372549019608	51	1	775	927	1	
scf0512956	gene01904	AT3G28040.1_Symbols:__Leucine-rich_receptor-	 like_protein_kinase_family_protein_chr3:10435057- 10438391_FORWARD_LENGTH=3256	0.333333333333333	54	2	2276	2437	1	
scf0512956	gene01904	AT2G26980.2_Symbols:_CIPK3_CBL-	 interacting_protein_kinase_3_chr2:11514703- 11518323_REVERSE_LENGTH=1993	0.372881355932203	59	1	422	598	1	
scf0512956	gene01904	AT3G50500.1_Symbols:_SPK-2-2,_SNRK2-2,_SNRK2.2,	 _SRK2D_SNF1-related_protein_kinase_2.2_chr3:18741590- 18744073_REVERSE_LENGTH=1473	0.363636363636364	55	1	704	868	1	
scf0512956	gene01904	AT1G53570.4_Symbols:_MAP3KA_mitogen-	 activated_protein_kinase_kinase_kinase_3_chr1:19987191- 19991113_FORWARD_LENGTH=2407	0.470588235294118	51	1	1131	1283	1	
scf0512956	gene01904	AT5G60550.1_Symbols:_GRIK2,	 _ATSNAK1_geminivirus_rep_interacting_kinase_2_chr5:243392 29-24342590_FORWARD_LENGTH=1950	0.353846153846154	65	1	1111	1305	1	
scf0512956	gene01904	AT1G01140.2_Symbols:_CIPK9,	 _PKS6_CBL-interacting_protein_kinase_9_chr1:64167- 67625_REVERSE_LENGTH=1694	0.389830508474576	59	1	432	608	1	
scf0512956	gene01904	AT5G44290.1_Symbols:__Protein_kinase_superfamily_protein_chr5:1784042	 4-17843678_REVERSE_LENGTH=2541	0.392156862745098	51	1	977	1129	1	
scf0512956	gene01904	AT3G29160.1_Symbols:_AKIN11,_SNRK1.2,_KIN11,	 _ATKIN11_SNF1_kinase_homolog_11_chr3:11128625- 11132065_REVERSE_LENGTH=2067	0.345454545454545	55	1	606	770	1	
scf0512956	gene01904	AT1G18670.1_Symbols:_IBS1_Protein_kinase_superfamily_protein_chr1:6	 426898-6430696_REVERSE_LENGTH=2474	0.344262295081967	61	1	679	861	1	
scf0512956	gene01904	AT5G47750.1_Symbols:_D6PKL2,	 _PK5_D6_protein_kinase_like_2_chr5:19339703- 19342361_REVERSE_LENGTH=2277	0.33	100	1	987	1286	1	
scf0512956	gene01904	AT5G57630.1_Symbols:_CIPK21,	 _SnRK3.4_CBL- interacting_protein_kinase_21_chr5:23340847- 23343258_REVERSE_LENGTH=1611	0.392156862745098	51	1	434	586	1	
scf0512956	gene01904	AT1G18160.1_Symbols:__Protein_kinase_superfamily_protein_chr1:6248793	 -6254039_FORWARD_LENGTH=3516	0.285714285714286	63	2	2548	2736	1	
